1612,S511 (Snap)
1613,S521/Snap
1614,S522
1615,S523
1616,S610d
1617,S620
1618,S621
1619,S630
1620,S6356/Pure
1621,S710
1622,S710d
1623,S710e
1624,S720e
1625,S730
1626,S740
1627,Salsa
1628,Schubert
1629,SDA
1630,Sedna
1631,Sensation
1632,Sensation 4G
1633,Sensation XL
1634,Smart
1635,Spark/7 Trophy
1636,Sprint-PPC-6700
1637,SPV C550
1638,SPV M3000
1639,SPV-C700
1640,SPV-M650
1641,ST7377/Tilt 2
1642,Status
1643,T2223
1644,T328d
1645,T5353/Touch Diamond2
1646,T5360/Touch Diamond 2
1647,T7379
1648,T7381
1649,T7385 Touch Pro2
1650,T7576/Arrive/7 Pro
1651,T8290
1652,T8697/Mozart
1653,T8788
1654,T9188
1655,T9193
1656,T9199
1657,T9292/HD7
1658,T9295/HD7
1659,T9296
1660,T9296b
1661,Tattoo
1662,Titan II
1663,Tornado
1664,Touch
1665,Touch 3G T3232
1666,Touch Cruise (T4242)
1667,Touch Cruise/P3650
1668,Touch Dual/P5520
1669,Touch HD
1670,Touch HD T8285
1671,Touch Pro/Raphael 100
1672,Touch Pro2 T7373
1673,Touch2
1674,TouchDual
1675,Trinity
1676,Twin 10000
1677,TyTN
1678,TyTN II
1679,TyTN II/Pilgrim/Tilt
1680,V1510
1681,v1605
1682,V7505/Vodafone s710
1683,Velocity 4G
1684,Ville
1685,Vision
1686,Vivo/Droid Incredible 2
1687,Vogu100 P3050
1688,Volans/Softbank X03HT
1689,VPA II
1690,VPA Touch
1691,Wildfire
1692,Wildfire S
1693,Wing
1694,Wizard
1695,X01HT
1696,X310E/Titan/Eternity
1697,X315e
1698,X325A
1699,X515a
1700,X515E
1701,X515m
1702,X710a
1703,X710e
1704,X7500
1705,X7510/Advantage
1706,XDA Cosmo
1707,XDA IIs
1708,XDA-Trion
1709,Xda_Diamond_2
1710,XV6175
1711,XV6875
1712,XV6900
1713,XV6975/Imagio
1714,Z710A Sensation
1715,Z710E Sensation
1716,Z710t
1717,Z715e
1718,G111
1719,_G7210
1720,ETS3160
1721,G3510
1722,G3610
1723,G5010
1724,G6608
1725,G7300
1726,H866C
1727,S7-301u
1728,T520
1729,U2800
1730,U3200
1731,U8185
1732,U8652
1733,U8850
1734,U9120
1735,007HW
1736,ADR3305
1737,C5005
1738,C5100
1739,C5110
1740,C5320
1741,C5330
1742,C5588
1743,C5589
1744,C5600
1745,C5730
1746,C5800
1747,C6100
1748,C7100
1749,C7500
1750,C8500
1751,C8511
1752,C8600
1753,C8650
1754,C8650+
1755,C8800
1756,C8810
1757,C8812
1758,C8860E
1759,CM980
1760,G2800
1761,G3500
1762,G3501
1763,G5730
1764,G6600
1765,G6610V
1766,G6620
1767,G7002
1768,G7007
1769,G7010
1770,G7105
1771,GM T3
1772,GS03
1773,Ideos
1774,IDEOS S7
1775,M228
1776,M318
1777,M328
