999,MegaFon
1000,Hudl
1001,RCA Tablets
100000,Tesco
100001,Tolino
100002,Qilive
100003,Voice
100004,Gateway
100005,Tectoy
100006,Mobiistar
100007,Ippo
100008,Kazam
100009,Adcom
100010,U.S. Cellular
100011,Ooredoo
100012,Evercross
